Time;Label
0.141;Cuff = Cuff2
120.162;BraCal: begin auto
155.844;ArmCuff: 105/68
188.974;ArmCuff: 113/70
205.129;BraCal: 109/69, Δ-7
213.271;Physiocal: OFF
245.301;User marker 1
328.214;User marker 2
399.520;User marker 3
469.827;User marker 4
539.134;User marker 5
