Time;Label
0.3804;Cuff = Cuff2
120.7306;BraCal: begin auto
155.7541;ArmCuff: 121/76
192.7110;ArmCuff: 137/75
209.7963;Physiocal: OFF
210.4074;BraCal: 129/75.5, Δ-5
248.6266;User marker 1
317.3724;User marker 2
390.9757;User marker 3
462.3928;User marker 4
543.3831;User marker 5
