Time;Label
0.2198;Cuff = Cuff2
120.3686;BraCal: begin auto
159.1889;ArmCuff: 111/71
196.3644;ArmCuff: 113/69
214.4041;BraCal: 112/70, Δ-5
215.7665;Physiocal: OFF
325.4945;User marker 1
389.8507;User marker 2
454.3320;User marker 3
