Time;Label
0.219;Cuff = Cuff2
120.557;BraCal: begin auto
152.950;ArmCuff: 118/72
183.346;ArmCuff: 121/76
202.004;BraCal: 119.5/74, Δ-15
208.867;Physiocal: OFF
250.403;User marker 1
322.227;User marker 2
388.129;User marker 3
459.467;User marker 4
538.381;User marker 5
