Time;Label
0.156;Cuff = Cuff2
124.046;BraCal: begin auto
160.647;ArmCuff: 101/60
200.010;ArmCuff: 104/64
212.053;Physiocal: OFF
212.429;BraCal: 102.5/62, Δ-13
278.365;User marker 1
341.692;User marker 2
405.689;User marker 3
