Time;Label
0.250;Cuff = Cuff2
120.551;BraCal: begin auto
148.476;ArmCuff: 122/81
178.763;ArmCuff: 126/78
189.525;BraCal: 124/79.5, Δ-8
215.878;Physiocal: OFF
256.999;User marker 1
332.882;User marker 2
399.300;User marker 3
495.864;User marker 4
591.903;User marker 5
