Time;Label
0.375;Cuff = Cuff2
120.615;BraCal: begin auto
152.359;ArmCuff: 138/81
191.612;ArmCuff: 123/84
205.288;BraCal: 130.5/82.5, Δ-2
322.894;Physiocal: OFF
329.454;User marker 1
399.016;User marker 2
466.028;User marker 3
537.834;User marker 4
629.405;User marker 5
