Time;Label
0.3124;Cuff = Cuff2
120.6741;BraCal: begin auto
156.0108;ArmCuff: 126/77
195.1544;ArmCuff: 120/77
214.6016;Physiocal: OFF
214.9178;BraCal: 123/77, Δ+14
350.0899;User marker 1
411.8069;User marker 2
479.6631;User marker 3
