Time;Label
0.141;Cuff = Cuff2
120.531;BraCal: begin auto
154.417;ArmCuff: 127/75
187.766;ArmCuff: 115/76
204.257;BraCal: 121/75.5, Δ-22
226.721;Physiocal: OFF
269.871;User marker 1
340.194;User marker 2
411.642;User marker 3
534.010;User marker 4
729.589;User marker 5
