Time;Label
0.1405;Cuff = Cuff2
120.5400;BraCal: begin auto
154.2958;ArmCuff: 115/76
193.6580;ArmCuff: 112/75
207.2977;BraCal: 113.5/75.5, Δ+4
212.2691;Physiocal: OFF
279.0896;User marker 1
359.1116;User marker 2
422.2967;User marker 3
