Time;Label
0.279;Cuff = Cuff2
120.510;BraCal: begin auto
151.829;ArmCuff: 113/72
190.645;ArmCuff: 110/65
209.908;BraCal: 111.5/68.5, Δ-5
211.019;Physiocal: OFF
239.250;User marker 1
309.385;User marker 2
371.605;User marker 3
