Time;Label
0.142;Cuff = Cuff2
120.450;BraCal: begin auto
162.607;ArmCuff: 102/64
202.953;ArmCuff: 103/64
214.769;Physiocal: OFF
215.068;BraCal: 102.5/64, Δ-30
254.753;User marker 1
325.264;User marker 2
397.290;User marker 3
482.561;User marker 4
566.661;User marker 5
