Time;Label
0.1562;Cuff = Cuff2
126.4694;BraCal: begin auto
171.1540;ArmCuff: 109/64
215.2181;ArmCuff: 111/64
231.2960;BraCal: 110/64, Δ+6
232.0828;Physiocal: OFF
275.0275;User marker 1
344.6948;User marker 2
413.5184;User marker 3
484.9095;User marker 4
558.5283;User marker 5
