Time;Label
0.4237;Cuff = Cuff2
120.6465;BraCal: begin auto
156.9906;ArmCuff: 111/67
190.1205;ArmCuff: 117/68
205.1539;BraCal: 114/67.5, Δ+3
215.0902;Physiocal: OFF
219.1552;User marker 1
290.6018;User marker 2
354.3330;User marker 3
