Time;Label
0.2498;Cuff = Cuff2
120.5513;BraCal: begin auto
148.4759;ArmCuff: 122/81
178.7629;ArmCuff: 126/78
189.5247;BraCal: 124/79.5, Δ-8
215.8778;Physiocal: OFF
256.9987;User marker 1
332.8820;User marker 2
399.3001;User marker 3
495.8644;User marker 4
591.9026;User marker 5
