NOVAScope : 20210222_V1.12.R6333
Serial number : FNO21092021
Hardware config : ArmCuff, AnalogIO, Basic

Measurement;Reference;Age(yrs);Height(cm);Weight(kg);Gender;FlowCorrection(%);Procedure;Application;MeasurementStart;Patient;Physician
"2024-09-24_15.22.03";;21;188;79;Male;100;;NovaScope;2024-09-24_15:23:51.383;subject3;

Time(sec);Block(-);Marker;Region;
0.0506;-0.0061;;;
0.0556;-0.0061;;;
0.0606;-0.0061;;;
0.0656;-0.0061;;;
0.0706;-0.0061;;;
0.0756;-0.0061;;;
0.0806;-0.0061;;;
0.0856;-0.0061;;;
0.0906;-0.0061;;;
0.0956;-0.0061;;;
0.1006;-0.0061;;;
0.1056;-0.0061;;;
0.1106;-0.0061;;;
0.1156;-0.0061;;;
0.1206;-0.0061;;;
0.1256;-0.0061;;;
0.1306;-0.0061;;;
0.1356;-0.0061;;;
0.1406;-0.0061;;;
0.1456;-0.0061;;;
0.1506;-0.0061;;;
0.1556;-0.0061;;;
0.1606;-0.0061;;;
0.1656;-0.0061;;;
0.1706;-0.0061;;;
0.1756;-0.0061;;;
0.1806;-0.0061;;;
0.1856;-0.0061;;;
0.1906;-0.0061;;;
0.1956;-0.0061;;;
0.2006;-0.0061;;;
0.2056;-0.0061;;;
0.2106;-0.0061;;;
0.2156;-0.0061;;;
0.2206;-0.0061;;;
0.2256;-0.0061;;;
0.2306;-0.0061;;;
0.2356;-0.0061;;;
0.2406;-0.0061;;;
0.2456;-0.0061;;;
0.2506;-0.0061;"Cuff = Cuff2";;
0.2556;-0.0061;;;
0.2606;-0.0061;;;
0.2656;-0.0061;;;
0.2706;-0.0061;;;
0.2756;-0.0061;;;
0.2806;-0.0061;;;
0.2856;-0.0061;;;
0.2906;-0.0061;;;
0.2956;-0.0061;;;
0.3006;-0.0061;;;
0.3056;-0.0061;;;
0.3106;-0.0061;;;
0.3156;-0.0061;;;
0.3206;-0.0061;;;
0.3256;-0.0061;;;
0.3306;-0.0061;;;
0.3356;-0.0061;;;
0.3406;-0.0061;;;
0.3456;-0.0061;;;
0.3506;-0.0061;;;
0.3556;-0.0061;;;
0.3606;-0.0061;;;
0.3656;-0.0061;;;
0.3706;-0.0061;;;
0.3756;-0.0061;;;
0.3806;-0.0061;;;
0.3856;-0.0061;;;
0.3906;-0.0061;;;
0.3956;-0.0061;;;
0.4006;-0.0061;;;
0.4056;-0.0061;;;
0.4106;-0.0061;;;
0.4156;-0.0061;;;
0.4206;-0.0061;;;
0.4256;-0.0061;;;
0.4306;-0.0061;;;
0.4356;-0.0061;;;
0.4406;-0.0061;;;
0.4456;-0.0061;;;
0.4506;-0.0061;;;
0.4556;-0.0061;;;
0.4606;-0.0061;;;
0.4656;-0.0061;;;
0.4706;-0.0061;;;
0.4756;-0.0061;;;
0.4806;-0.0061;;;
0.4856;-0.0061;;;
0.4906;-0.0061;;;
0.4956;-0.0061;;;
0.5006;-0.0061;;;
0.5056;-0.0061;;;
0.5106;-0.0061;;;
0.5156;-0.0061;;;
0.5206;-0.0061;;;
0.5256;-0.0061;;;
0.5306;-0.0061;;;
0.5356;-0.0061;;;
0.5406;-0.0061;;;
0.5456;-0.0061;;;
0.5506;-0.0061;;;
0.5556;-0.0061;;;
0.5606;-0.0061;;;
0.5656;-0.0061;;;
0.5706;-0.0061;;;
0.5756;-0.0061;;;
0.5806;-0.0061;;;
0.5856;-0.0061;;;
0.5906;-0.0061;;;
0.5956;-0.0061;;;
0.6006;99.9969;;;
0.6056;99.9969;;;
0.6106;99.9969;;;
0.6156;99.9969;;;
0.6206;99.9969;;;
0.6256;99.9969;;;
0.6306;99.9969;;;
0.6356;99.9969;;;
0.6406;99.9969;;;
0.6456;99.9969;;;
0.6506;99.9969;;;
0.6556;99.9969;;;
0.6606;99.9969;;;
0.6656;99.9969;;;
0.6706;99.9969;;;
0.6756;99.9969;;;
0.6806;99.9969;;;
0.6856;99.9969;;;
0.6906;99.9969;;;
0.6956;99.9969;;;
0.7006;99.9969;;;
0.7056;99.9969;;;
0.7106;99.9969;;;
0.7156;99.9969;;;
0.7206;99.9969;;;
0.7256;99.9969;;;
0.7306;99.9969;;;
0.7356;99.9969;;;
0.7406;99.9969;;;
0.7456;99.9969;;;
0.7506;99.9969;;;
0.7556;99.9969;;;
0.7606;99.9969;;;
0.7656;99.9969;;;
0.7706;99.9969;;;
0.7756;99.9969;;;
0.7806;99.9969;;;
0.7856;99.9969;;;
0.7906;99.9969;;;
0.7956;99.9969;;;
0.8006;99.9969;;;
0.8056;99.9969;;;
0.8106;99.9969;;;
0.8156;99.9969;;;
0.8206;99.9969;;;
0.8256;99.9969;;;
0.8306;99.9969;;;
0.8356;99.9969;;;
0.8406;99.9969;;;
0.8456;99.9969;;;
0.8506;99.9969;;;
0.8556;99.9969;;;
0.8606;99.9969;;;
0.8656;99.9969;;;
0.8706;99.9969;;;
0.8756;99.9969;;;
0.8806;99.9969;;;
0.8856;99.9969;;;
0.8906;99.9969;;;
0.8956;99.9969;;;
0.9006;99.9969;;;
0.9056;99.9969;;;
0.9106;99.9969;;;
0.9156;99.9969;;;
0.9206;99.9969;;;
0.9256;99.9969;;;
0.9306;99.9969;;;
0.9356;99.9969;;;
0.9406;99.9969;;;
0.9456;99.9969;;;
0.9506;99.9969;;;
0.9556;99.9969;;;
0.9606;99.9969;;;
0.9656;99.9969;;;
0.9706;99.9969;;;
0.9756;99.9969;;;
0.9806;99.9969;;;
0.9856;99.9969;;;
0.9906;99.9969;;;
0.9956;99.9969;;;
1.0006;99.9969;;;
1.0056;99.9969;;;
1.0106;99.9969;;;
1.0156;99.9969;;;
1.0206;99.9969;;;
1.0256;99.9969;;;
1.0306;99.9969;;;
1.0356;99.9969;;;
1.0406;99.9969;;;
1.0456;99.9969;;;
1.0506;99.9969;;;
1.0556;99.9969;;;
1.0606;99.9969;;;
1.0656;99.9969;;;
1.0706;99.9969;;;
1.0756;99.9969;;;
1.0806;99.9969;;;
1.0856;99.9969;;;
1.0906;99.9969;;;
1.0956;99.9969;;;
1.1006;99.9969;;;
1.1056;99.9969;;;
1.1106;99.9969;;;
1.1156;99.9969;;;
1.1206;99.9969;;;
1.1256;99.9969;;;
1.1306;99.9969;;;
1.1356;99.9969;;;
1.1406;99.9969;;;
1.1456;99.9969;;;
1.1506;99.9969;;;
1.1556;99.9969;;;
1.1606;99.9969;;;
1.1656;99.9969;;;
1.1706;99.9969;;;
1.1756;99.9969;;;
1.1806;99.9969;;;
1.1856;99.9969;;;
1.1906;99.9969;;;
1.1956;99.9969;;;
1.2006;99.9969;;;
1.2056;99.9969;;;
1.2106;99.9969;;;
1.2156;99.9969;;;
1.2206;99.9969;;;
1.2256;99.9969;;;
1.2306;99.9969;;;
1.2356;99.9969;;;
1.2406;99.9969;;;
1.2456;99.9969;;;
1.2506;99.9969;;;
1.2556;99.9969;;;
1.2606;99.9969;;;
1.2656;99.9969;;;
1.2706;99.9969;;;
1.2756;99.9969;;;
1.2806;99.9969;;;
1.2856;99.9969;;;
1.2906;99.9969;;;
1.2956;99.9969;;;
1.3006;99.9969;;;
1.3056;99.9969;;;
1.3106;99.9969;;;
1.3156;99.9969;;;
1.3206;99.9969;;;
1.3256;99.9969;;;
1.3306;99.9969;;;
1.3356;99.9969;;;
1.3406;99.9969;;;
1.3456;99.9969;;;
1.3506;99.9969;;;
1.3556;99.9969;;;
1.3606;99.9969;;;
1.3656;99.9969;;;
1.3706;99.9969;;;
1.3756;99.9969;;;
1.3806;99.9969;;;
1.3856;99.9969;;;
1.3906;99.9969;;;
1.3956;99.9969;;;
1.4006;99.9969;;;
1.4056;99.9969;;;
1.4106;99.9969;;;
1.4156;99.9969;;;
1.4206;99.9969;;;
1.4256;99.9969;;;
1.4306;99.9969;;;
1.4356;99.9969;;;
1.4406;99.9969;;;
1.4456;99.9969;;;
1.4506;99.9969;;;
1.4556;99.9969;;;
1.4606;99.9969;;;
1.4656;99.9969;;;
1.4706;99.9969;;;
1.4756;99.9969;;;
1.4806;99.9969;;;
1.4856;99.9969;;;
1.4906;99.9969;;;
1.4956;99.9969;;;
1.5006;99.9969;;;
1.5056;99.9969;;;
1.5106;99.9969;;;
1.5156;99.9969;;;
1.5206;99.9969;;;
1.5256;99.9969;;;
1.5306;99.9969;;;
1.5356;99.9969;;;
1.5406;99.9969;;;
1.5456;99.9969;;;
1.5506;99.9969;;;
1.5556;99.9969;;;
1.5606;99.9969;;;
1.5656;99.9969;;;
1.5706;99.9969;;;
1.5756;99.9969;;;
1.5806;99.9969;;;
1.5856;99.9969;;;
1.5906;99.9969;;;
1.5956;99.9969;;;
1.6006;99.9969;;;
1.6056;99.9969;;;
1.6106;99.9969;;;
1.6156;99.9969;;;
1.6206;99.9969;;;
1.6256;99.9969;;;
1.6306;99.9969;;;
1.6356;99.9969;;;
1.6406;99.9969;;;
1.6456;99.9969;;;
1.6506;99.9969;;;
1.6556;99.9969;;;
1.6606;99.9969;;;
1.6656;99.9969;;;
1.6706;99.9969;;;
1.6756;99.9969;;;
1.6806;99.9969;;;
1.6856;99.9969;;;
1.6906;99.9969;;;
1.6956;99.9969;;;
1.7006;99.9969;;;
1.7056;99.9969;;;
1.7106;99.9969;;;
1.7156;99.9969;;;
1.7206;99.9969;;;
1.7256;99.9969;;;
1.7306;99.9969;;;
1.7356;99.9969;;;
1.7406;99.9969;;;
1.7456;99.9969;;;
1.7506;99.9969;;;
1.7556;99.9969;;;
1.7606;99.9969;;;
1.7656;99.9969;;;
1.7706;99.9969;;;
1.7756;99.9969;;;
1.7806;99.9969;;;
1.7856;99.9969;;;
1.7906;99.9969;;;
1.7956;99.9969;;;
1.8006;99.9969;;;
1.8056;99.9969;;;
1.8106;99.9969;;;
1.8156;99.9969;;;
1.8206;99.9969;;;
1.8256;99.9969;;;
1.8306;99.9969;;;
1.8356;99.9969;;;
1.8406;99.9969;;;
1.8456;99.9969;;;
1.8506;-0.0061;;;
1.8556;-0.0061;;;
1.8606;-0.0061;;;
1.8656;-0.0061;;;
1.8706;-0.0061;;;
1.8756;-0.0061;;;
1.8806;-0.0061;;;
1.8856;-0.0061;;;
1.8906;-0.0061;;;
1.8956;-0.0061;;;
1.9006;-0.0061;;;
1.9056;-0.0061;;;
1.9106;-0.0061;;;
1.9156;-0.0061;;;
1.9206;-0.0061;;;
1.9256;-0.0061;;;
1.9306;-0.0061;;;
1.9356;-0.0061;;;
1.9406;-0.0061;;;
1.9456;-0.0061;;;
1.9506;-0.0061;;;
1.9556;-0.0061;;;
1.9606;-0.0061;;;
1.9656;-0.0061;;;
1.9706;-0.0061;;;
1.9756;-0.0061;;;
1.9806;-0.0061;;;
1.9856;-0.0061;;;
1.9906;-0.0061;;;
1.9956;-0.0061;;;
2.0006;-0.0061;;;
2.0056;-0.0061;;;
2.0106;-0.0061;;;
2.0156;-0.0061;;;
2.0206;-0.0061;;;
2.0256;-0.0061;;;
2.0306;-0.0061;;;
2.0356;-0.0061;;;
2.0406;-0.0061;;;
2.0456;-0.0061;;;
2.0506;-0.0061;;;
2.0556;-0.0061;;;
2.0606;-0.0061;;;
2.0656;-0.0061;;;
2.0706;-0.0061;;;
2.0756;-0.0061;;;
2.0806;-0.0061;;;
2.0856;-0.0061;;;
2.0906;-0.0061;;;
2.0956;-0.0061;;;
2.1006;-0.0061;;;
2.1056;-0.0061;;;
2.1106;-0.0061;;;
2.1156;-0.0061;;;
2.1206;-0.0061;;;
2.1256;-0.0061;;;
2.1306;-0.0061;;;
2.1356;-0.0061;;;
2.1406;-0.0061;;;
2.1456;-0.0061;;;
2.1506;-0.0061;;;
2.1556;-0.0061;;;
2.1606;-0.0061;;;
2.1656;-0.0061;;;
2.1706;-0.0061;;;
2.1756;-0.0061;;;
2.1806;-0.0061;;;
2.1856;-0.0061;;;
2.1906;-0.0061;;;
2.1956;-0.0061;;;
2.2006;-0.0061;;;
2.2056;-0.0061;;;
2.2106;-0.0061;;;
2.2156;-0.0061;;;
2.2206;-0.0061;;;
2.2256;-0.0061;;;
2.2306;-0.0061;;;
2.2356;-0.0061;;;
2.2406;-0.0061;;;
2.2456;-0.0061;;;
2.2506;-0.0061;;;
2.2556;-0.0061;;;
2.2606;-0.0061;;;
2.2656;-0.0061;;;
2.2706;-0.0061;;;
2.2756;-0.0061;;;
2.2806;-0.0061;;;
2.2856;-0.0061;;;
2.2906;-0.0061;;;
2.2956;-0.0061;;;
