Time;Label
0.313;Cuff = Cuff2
120.528;BraCal: begin auto
152.069;ArmCuff: 127/73
181.263;ArmCuff: 123/77
201.878;BraCal: 125/75, Δ-3
248.198;Physiocal: OFF
302.356;User marker 1
373.522;User marker 2
438.268;User marker 3
