Time;Label
0.422;Cuff = Cuff2
120.739;BraCal: begin auto
159.307;ArmCuff: 109/57
202.825;ArmCuff: 109/58
217.157;BraCal: 109/57.5, Δ-1
326.562;Physiocal: OFF
366.857;User marker 1
432.968;User marker 2
499.105;User marker 3
