Time;Label
0.360;Cuff = Cuff2
120.732;BraCal: begin auto
160.959;ArmCuff: 116/73
193.980;ArmCuff: 116/80
207.192;Physiocal: OFF
207.522;BraCal: 116/76.5, Δ-22
249.839;User marker 1
317.728;User marker 2
384.178;User marker 3
461.545;User marker 4
545.207;User marker 5
