Time;Label
0.4841;Cuff = Cuff2
120.5428;BraCal: begin auto
184.6132;ArmCuff: 187/97
247.1555;ArmCuff: 157/74
261.8259;BraCal: 172/85.5, Δ+29
277.4782;Physiocal: OFF
346.2978;User marker 1
426.7776;User marker 2
493.4304;User marker 3
560.4726;User marker 4
632.8899;User marker 5
