Time;Label
0.220;Cuff = Cuff2
120.369;BraCal: begin auto
159.189;ArmCuff: 111/71
196.364;ArmCuff: 113/69
214.404;BraCal: 112/70, Δ-5
215.767;Physiocal: OFF
325.495;User marker 1
389.851;User marker 2
454.332;User marker 3
