Time;Label
0.1405;Cuff = Cuff2
120.2977;BraCal: begin auto
152.4798;ArmCuff: 134/77
186.3752;ArmCuff: 131/75
202.0892;BraCal: 132.5/76, Δ+25
281.3785;Physiocal: OFF
283.5654;User marker 1
356.5952;User marker 2
424.3886;User marker 3
519.0729;User marker 4
619.1375;User marker 5
