Time;Label
0.1561;Cuff = Cuff2
127.2079;BraCal: begin auto
161.3961;ArmCuff: 133/70
198.1341;ArmCuff: 134/69
210.7936;BraCal: 133.5/69.5, Δ-1
235.4153;Physiocal: OFF
253.0247;User marker 1
320.8644;User marker 2
393.7802;User marker 3
516.9475;User marker 4
634.7091;User marker 5
