Time;Label
0.141;Cuff = Cuff2
120.353;BraCal: begin auto
172.761;ArmCuff: 109/59
222.620;ArmCuff: 101/64
242.208;BraCal: 105/61.5, Δ-15
298.410;Physiocal: OFF
307.903;User marker 1
383.891;User marker 2
454.545;User marker 3
