Time;Label
0.1406;Cuff = Cuff2
120.3529;BraCal: begin auto
172.7614;ArmCuff: 109/59
222.6203;ArmCuff: 101/64
242.2076;BraCal: 105/61.5, Δ-15
298.4100;Physiocal: OFF
307.9026;User marker 1
383.8908;User marker 2
454.5452;User marker 3
