Time;Label
0.2343;Cuff = Cuff2
120.3773;BraCal: begin auto
154.0576;ArmCuff: 133/81
186.5314;ArmCuff: 123/80
196.6145;BraCal: 128/80.5, Δ+1
222.0336;Physiocal: OFF
275.5502;User marker 1
338.6100;User marker 2
404.6368;User marker 3
