Time;Label
0.2031;Cuff = Cuff2
120.4828;BraCal: begin auto
153.6036;ArmCuff: 119/75
186.1868;ArmCuff: 116/78
222.0528;BraCal: 117.5/76.5, Δ-8
256.2314;Physiocal: OFF
262.6391;User marker 1
325.0892;User marker 2
389.9289;User marker 3
