Time;Label
0.2499;Cuff = Cuff2
120.4930;BraCal: begin auto
155.0739;ArmCuff: 109/69
189.9532;ArmCuff: 114/70
208.1108;BraCal: 111.5/69.5, Δ-6
213.7517;Physiocal: OFF
242.3585;User marker 1
313.3992;User marker 2
377.4430;User marker 3
449.0633;User marker 4
520.7445;User marker 5
