Time;Label
0.2823;Cuff = Cuff2
120.5688;BraCal: begin auto
151.4841;ArmCuff: 115/66
187.4568;ArmCuff: 109/66
209.4351;BraCal: 112/66, Δ+5
211.0317;Physiocal: OFF
256.1005;User marker 1
329.8484;User marker 2
394.3601;User marker 3
