Time;Label
0.266;Cuff = Cuff2
120.545;BraCal: begin auto
166.676;ArmCuff: 103/58
206.148;ArmCuff: 105/65
224.945;BraCal: 104/61.5, Δ-26
251.068;Physiocal: OFF
281.590;User marker 1
353.631;User marker 2
427.566;User marker 3
509.013;User marker 4
579.545;User marker 5
