Time;Label
0.125;Cuff = Cuff2
120.376;BraCal: begin auto
172.757;ArmCuff: 108/60
225.896;ArmCuff: 105/61
240.592;BraCal: 106.5/60.5, Δ-18
242.031;Physiocal: OFF
329.123;User marker 1
422.422;User marker 2
494.223;User marker 3
568.972;User marker 4
643.052;User marker 5
