Time;Label
0.250;Cuff = Cuff2
120.493;BraCal: begin auto
155.074;ArmCuff: 109/69
189.953;ArmCuff: 114/70
208.111;BraCal: 111.5/69.5, Δ-6
213.752;Physiocal: OFF
242.359;User marker 1
313.399;User marker 2
377.443;User marker 3
449.063;User marker 4
520.745;User marker 5
