Time;Label
0.2655;Cuff = Cuff2
120.5452;BraCal: begin auto
166.6763;ArmCuff: 103/58
206.1480;ArmCuff: 105/65
224.9447;BraCal: 104/61.5, Δ-26
251.0683;Physiocal: OFF
281.5898;User marker 1
353.6305;User marker 2
427.5663;User marker 3
509.0126;User marker 4
579.5446;User marker 5
