Time;Label
0.328;Cuff = Cuff2
122.636;BraCal: begin auto
185.544;ArmCuff: 182/86
241.745;ArmCuff: 166/85
275.007;BraCal: 174/85.5, Δ+19
276.494;Physiocal: OFF
376.082;User marker 1
445.018;User marker 2
511.170;User marker 3
579.531;User marker 4
651.105;User marker 5
