Time;Label
0.1405;Cuff = Cuff2
120.5314;BraCal: begin auto
154.4169;ArmCuff: 127/75
187.7656;ArmCuff: 115/76
204.2569;BraCal: 121/75.5, Δ-22
226.7210;Physiocal: OFF
269.8706;User marker 1
340.1940;User marker 2
411.6415;User marker 3
534.0097;User marker 4
729.5885;User marker 5
