Time;Label
0.266;Cuff = Cuff2
122.058;BraCal: begin auto
164.499;ArmCuff: 114/63
205.720;ArmCuff: 99/61
222.043;BraCal: 106.5/62, Δ0
234.952;Physiocal: OFF
265.544;User marker 1
345.770;User marker 2
408.317;User marker 3
