Time;Label
0.297;Cuff = Cuff2
120.398;BraCal: begin auto
149.971;ArmCuff: 124/73
181.023;ArmCuff: 123/73
206.713;BraCal: 123.5/73, Δ+4
219.433;Physiocal: OFF
287.785;User marker 1
354.985;User marker 2
426.370;User marker 3
