Time;Label
0.156;Cuff = Cuff2
126.469;BraCal: begin auto
171.154;ArmCuff: 109/64
215.218;ArmCuff: 111/64
231.296;BraCal: 110/64, Δ+6
232.083;Physiocal: OFF
275.028;User marker 1
344.695;User marker 2
413.518;User marker 3
484.910;User marker 4
558.528;User marker 5
