Time;Label
0.3124;Cuff = Cuff2
120.6298;BraCal: begin auto
150.8353;BraCal: begin auto
209.8197;ArmCuff: 177/87
266.7855;ArmCuff: 166/80
279.4391;BraCal: 171.5/83.5, Δ+28
302.3565;Physiocal: OFF
333.5184;User marker 1
415.9830;User marker 2
480.8540;User marker 3
