Time;Label
0.423;Cuff = Cuff2
120.524;BraCal: begin auto
156.784;ArmCuff: 116/83
196.256;ArmCuff: 98/64
207.374;BraCal: 107/73.5, Δ-15
268.436;Physiocal: OFF
380.743;User marker 1
483.102;User marker 2
550.698;User marker 3
