Time;Label
0.258;Cuff = Cuff2
120.443;BraCal: begin auto
198.267;ArmCuff: 180/83
256.217;ArmCuff: 167/76
270.499;BraCal: 173.5/79.5, Δ+23
295.681;Physiocal: OFF
444.169;User marker 2
509.321;User marker 3
581.282;User marker 4
654.432;User marker 5
722.386;User marker 6
